code,target,sigprice,gentime,usertag
SHFE.cu.2202,1,70140,20220104090200000,enterlong
SHFE.cu.2202,0,70060,20220104090300000,exitlong
SHFE.cu.2202,1,70080,20220104090400000,enterlong
SHFE.cu.2202,0,70000,20220104090500000,exitlong
SHFE.cu.2202,-1,69930,20220104090600000,entershort
SHFE.cu.2202,0,69950,20220104090700000,exitshort
SHFE.cu.2202,-1,69910,20220104091000000,entershort
SHFE.cu.2202,0,69920,20220104091100000,exitshort
SHFE.cu.2202,1,69950,20220104091300000,enterlong
SHFE.cu.2202,0,69880,20220104091400000,exitlong
SHFE.cu.2202,-1,69780,20220104091900000,entershort
SHFE.cu.2202,0,69690,20220104093300000,exitshort
SHFE.cu.2202,1,69720,20220104093500000,enterlong
SHFE.cu.2202,0,69670,20220104093600000,exitlong
SHFE.cu.2202,-1,69630,20220104093700000,entershort
SHFE.cu.2202,0,69710,20220104094200000,exitshort
SHFE.cu.2202,-1,69700,20220104094500000,entershort
SHFE.cu.2202,0,69720,20220104094600000,exitshort
SHFE.cu.2202,1,69740,20220104094700000,enterlong
SHFE.cu.2202,0,69740,20220104094800000,exitlong
SHFE.cu.2202,-1,69730,20220104095000000,entershort
SHFE.cu.2202,0,69670,20220104095300000,exitshort
SHFE.cu.2202,1,69690,20220104095500000,enterlong
SHFE.cu.2202,0,69670,20220104095600000,exitlong
SHFE.cu.2202,1,69670,20220104095700000,enterlong
SHFE.cu.2202,0,69670,20220104095800000,exitlong
SHFE.cu.2202,1,69720,20220104095900000,enterlong
SHFE.cu.2202,0,69660,20220104100100000,exitlong
SHFE.cu.2202,-1,69620,20220104100200000,entershort
SHFE.cu.2202,0,69630,20220104100300000,exitshort
SHFE.cu.2202,1,69660,20220104100400000,enterlong
SHFE.cu.2202,0,69650,20220104100500000,exitlong
SHFE.cu.2202,1,69700,20220104100700000,enterlong
SHFE.cu.2202,0,69670,20220104100800000,exitlong
SHFE.cu.2202,-1,69660,20220104100900000,entershort
SHFE.cu.2202,0,69670,20220104101200000,exitshort
SHFE.cu.2202,1,69690,20220104101300000,enterlong
SHFE.cu.2202,0,69700,20220104103100000,exitlong
SHFE.cu.2202,-1,69680,20220104103200000,entershort
SHFE.cu.2202,0,69680,20220104103300000,exitshort
SHFE.cu.2202,1,69710,20220104103400000,enterlong
SHFE.cu.2202,0,69750,20220104103700000,exitlong
SHFE.cu.2202,1,69770,20220104103800000,enterlong
SHFE.cu.2202,0,69760,20220104104100000,exitlong
SHFE.cu.2202,1,69790,20220104104200000,enterlong
SHFE.cu.2202,0,69810,20220104104600000,exitlong
SHFE.cu.2202,1,69810,20220104104800000,enterlong
SHFE.cu.2202,0,69810,20220104105100000,exitlong
SHFE.cu.2202,-1,69790,20220104105200000,entershort
SHFE.cu.2202,0,69790,20220104105400000,exitshort
SHFE.cu.2202,1,69790,20220104105500000,enterlong
SHFE.cu.2202,0,69780,20220104105700000,exitlong
SHFE.cu.2202,1,69780,20220104105800000,enterlong
SHFE.cu.2202,0,69790,20220104110100000,exitlong
SHFE.cu.2202,-1,69800,20220104110200000,entershort
SHFE.cu.2202,0,69770,20220104110500000,exitshort
SHFE.cu.2202,1,69790,20220104110600000,enterlong
SHFE.cu.2202,0,69780,20220104110700000,exitlong
SHFE.cu.2202,-1,69780,20220104110800000,entershort
SHFE.cu.2202,0,69760,20220104110900000,exitshort
SHFE.cu.2202,1,69770,20220104111000000,enterlong
SHFE.cu.2202,0,69750,20220104111100000,exitlong
SHFE.cu.2202,1,69770,20220104111200000,enterlong
SHFE.cu.2202,0,69760,20220104111300000,exitlong
SHFE.cu.2202,1,69770,20220104111400000,enterlong
SHFE.cu.2202,0,69770,20220104111600000,exitlong
SHFE.cu.2202,-1,69740,20220104111700000,entershort
SHFE.cu.2202,0,69750,20220104111800000,exitshort
SHFE.cu.2202,-1,69740,20220104111900000,entershort
SHFE.cu.2202,0,69730,20220104112000000,exitshort
SHFE.cu.2202,1,69750,20220104112100000,enterlong
SHFE.cu.2202,0,69770,20220104112400000,exitlong
SHFE.cu.2202,-1,69770,20220104112500000,entershort
SHFE.cu.2202,0,69760,20220104112600000,exitshort
SHFE.cu.2202,1,69740,20220104112700000,enterlong
SHFE.cu.2202,0,69750,20220104112900000,exitlong
SHFE.cu.2202,1,69770,20220104113000000,enterlong
SHFE.cu.2202,0,69800,20220104133300000,exitlong
SHFE.cu.2202,1,69820,20220104133400000,enterlong
SHFE.cu.2202,0,69820,20220104133500000,exitlong
SHFE.cu.2202,-1,69830,20220104133600000,entershort
SHFE.cu.2202,0,69850,20220104133800000,exitshort
SHFE.cu.2202,-1,69820,20220104133900000,entershort
SHFE.cu.2202,0,69850,20220104134100000,exitshort
SHFE.cu.2202,-1,69790,20220104134300000,entershort
SHFE.cu.2202,0,69720,20220104135300000,exitshort
SHFE.cu.2202,1,69740,20220104135400000,enterlong
SHFE.cu.2202,0,69730,20220104135500000,exitlong
SHFE.cu.2202,-1,69720,20220104135600000,entershort
SHFE.cu.2202,0,69720,20220104135800000,exitshort
SHFE.cu.2202,1,69740,20220104135900000,enterlong
SHFE.cu.2202,0,69720,20220104140200000,exitlong
SHFE.cu.2202,-1,69700,20220104140300000,entershort
SHFE.cu.2202,0,69690,20220104140600000,exitshort
SHFE.cu.2202,-1,69690,20220104140700000,entershort
SHFE.cu.2202,0,69690,20220104141200000,exitshort
SHFE.cu.2202,-1,69650,20220104141300000,entershort
SHFE.cu.2202,0,69670,20220104141500000,exitshort
SHFE.cu.2202,-1,69650,20220104141600000,entershort
SHFE.cu.2202,0,69690,20220104141700000,exitshort
SHFE.cu.2202,-1,69680,20220104142100000,entershort
SHFE.cu.2202,0,69660,20220104142300000,exitshort
SHFE.cu.2202,-1,69640,20220104142700000,entershort
SHFE.cu.2202,0,69660,20220104142800000,exitshort
SHFE.cu.2202,1,69680,20220104143100000,enterlong
SHFE.cu.2202,0,69670,20220104143200000,exitlong
SHFE.cu.2202,1,69670,20220104143300000,enterlong
SHFE.cu.2202,0,69670,20220104143400000,exitlong
SHFE.cu.2202,-1,69660,20220104143500000,entershort
SHFE.cu.2202,0,69660,20220104143600000,exitshort
SHFE.cu.2202,-1,69650,20220104143700000,entershort
SHFE.cu.2202,0,69650,20220104143800000,exitshort
SHFE.cu.2202,1,69660,20220104143900000,enterlong
SHFE.cu.2202,0,69670,20220104144000000,exitlong
SHFE.cu.2202,-1,69660,20220104144100000,entershort
SHFE.cu.2202,0,69700,20220104144200000,exitshort
SHFE.cu.2202,1,69700,20220104144300000,enterlong
SHFE.cu.2202,0,69690,20220104144400000,exitlong
SHFE.cu.2202,1,69680,20220104144500000,enterlong
SHFE.cu.2202,0,69680,20220104144600000,exitlong
SHFE.cu.2202,1,69700,20220104144700000,enterlong
SHFE.cu.2202,0,69700,20220104144800000,exitlong
SHFE.cu.2202,1,69690,20220104144900000,enterlong
SHFE.cu.2202,0,69680,20220104145000000,exitlong
SHFE.cu.2202,1,69670,20220104145100000,enterlong
SHFE.cu.2202,0,69610,20220104145200000,exitlong
SHFE.cu.2202,-1,69610,20220104145300000,entershort
SHFE.cu.2202,0,69630,20220104145400000,exitshort
SHFE.cu.2202,-1,69610,20220104145600000,entershort
SHFE.cu.2202,0,69630,20220104145700000,exitshort
SHFE.cu.2202,1,69670,20220104145800000,enterlong
SHFE.cu.2202,0,69690,20220104145900000,exitlong
SHFE.cu.2202,1,69730,20220104150000000,enterlong
SHFE.cu.2202,0,69800,20220104210100000,exitlong
SHFE.cu.2202,-1,69820,20220104210200000,entershort
SHFE.cu.2202,0,69770,20220104210400000,exitshort
SHFE.cu.2202,1,69790,20220104210500000,enterlong
SHFE.cu.2202,0,69750,20220104210700000,exitlong
SHFE.cu.2202,1,69740,20220104210800000,enterlong
SHFE.cu.2202,0,69710,20220104211100000,exitlong
SHFE.cu.2202,1,69780,20220104211200000,enterlong
SHFE.cu.2202,0,69890,20220104211700000,exitlong
SHFE.cu.2202,-1,69910,20220104212700000,entershort
SHFE.cu.2202,0,69930,20220104213200000,exitshort
SHFE.cu.2202,1,69960,20220104213600000,enterlong
SHFE.cu.2202,0,69910,20220104213700000,exitlong
SHFE.cu.2202,1,69990,20220104214000000,enterlong
SHFE.cu.2202,0,69950,20220104214100000,exitlong
SHFE.cu.2202,1,70010,20220104214200000,enterlong
SHFE.cu.2202,0,69990,20220104214400000,exitlong
SHFE.cu.2202,1,69990,20220104214500000,enterlong
SHFE.cu.2202,0,70020,20220104214700000,exitlong
SHFE.cu.2202,1,70050,20220104214800000,enterlong
SHFE.cu.2202,0,70010,20220104214900000,exitlong
SHFE.cu.2202,1,70020,20220104215000000,enterlong
SHFE.cu.2202,0,70040,20220104215100000,exitlong
SHFE.cu.2202,-1,69990,20220104215200000,entershort
SHFE.cu.2202,0,70000,20220104215300000,exitshort
SHFE.cu.2202,1,70000,20220104215400000,enterlong
SHFE.cu.2202,0,69970,20220104215500000,exitlong
SHFE.cu.2202,1,69980,20220104215600000,enterlong
SHFE.cu.2202,0,70010,20220104215900000,exitlong
SHFE.cu.2202,1,70040,20220104220000000,enterlong
SHFE.cu.2202,0,70040,20220104220200000,exitlong
SHFE.cu.2202,-1,70010,20220104220300000,entershort
SHFE.cu.2202,0,70010,20220104220500000,exitshort
SHFE.cu.2202,1,70010,20220104220600000,enterlong
SHFE.cu.2202,0,70100,20220104221400000,exitlong
SHFE.cu.2202,-1,70080,20220104221500000,entershort
SHFE.cu.2202,0,70100,20220104221600000,exitshort
SHFE.cu.2202,-1,70070,20220104221700000,entershort
SHFE.cu.2202,0,70100,20220104221900000,exitshort
SHFE.cu.2202,1,70120,20220104222000000,enterlong
SHFE.cu.2202,0,70150,20220104222300000,exitlong
SHFE.cu.2202,1,70180,20220104222500000,enterlong
SHFE.cu.2202,0,70180,20220104222600000,exitlong
SHFE.cu.2202,1,70190,20220104222700000,enterlong
SHFE.cu.2202,0,70230,20220104222900000,exitlong
SHFE.cu.2202,1,70270,20220104223000000,enterlong
SHFE.cu.2202,0,70250,20220104223100000,exitlong
SHFE.cu.2202,1,70310,20220104223200000,enterlong
SHFE.cu.2202,0,70330,20220104223700000,exitlong
SHFE.cu.2202,-1,70270,20220104223800000,entershort
SHFE.cu.2202,0,70300,20220104223900000,exitshort
SHFE.cu.2202,-1,70270,20220104224000000,entershort
SHFE.cu.2202,0,70310,20220104224100000,exitshort
SHFE.cu.2202,1,70340,20220104224300000,enterlong
SHFE.cu.2202,0,70430,20220104224900000,exitlong
SHFE.cu.2202,1,70430,20220104225500000,enterlong
SHFE.cu.2202,0,70430,20220104225600000,exitlong
SHFE.cu.2202,-1,70450,20220104225800000,entershort
SHFE.cu.2202,0,70490,20220104230000000,exitshort
SHFE.cu.2202,1,70480,20220104230100000,enterlong
SHFE.cu.2202,0,70450,20220104230200000,exitlong
SHFE.cu.2202,-1,70420,20220104230300000,entershort
SHFE.cu.2202,0,70440,20220104230500000,exitshort
SHFE.cu.2202,-1,70450,20220104230800000,entershort
SHFE.cu.2202,0,70500,20220104231000000,exitshort
SHFE.cu.2202,1,70520,20220104231100000,enterlong
SHFE.cu.2202,0,70500,20220104231300000,exitlong
SHFE.cu.2202,1,70530,20220104231400000,enterlong
SHFE.cu.2202,0,70540,20220104231600000,exitlong
SHFE.cu.2202,-1,70480,20220104231700000,entershort
SHFE.cu.2202,0,70490,20220104231800000,exitshort
SHFE.cu.2202,-1,70470,20220104231900000,entershort
SHFE.cu.2202,0,70490,20220104232000000,exitshort
SHFE.cu.2202,1,70580,20220104232100000,enterlong
SHFE.cu.2202,0,70560,20220104232200000,exitlong
SHFE.cu.2202,-1,70560,20220104232300000,entershort
SHFE.cu.2202,0,70570,20220104232400000,exitshort
SHFE.cu.2202,-1,70570,20220104232500000,entershort
SHFE.cu.2202,0,70580,20220104232600000,exitshort
SHFE.cu.2202,1,70590,20220104232700000,enterlong
SHFE.cu.2202,0,70570,20220104232800000,exitlong
SHFE.cu.2202,1,70620,20220104233100000,enterlong
SHFE.cu.2202,0,70600,20220104233300000,exitlong
SHFE.cu.2202,-1,70580,20220104233400000,entershort
SHFE.cu.2202,0,70580,20220104233500000,exitshort
SHFE.cu.2202,-1,70560,20220104233700000,entershort
SHFE.cu.2202,0,70570,20220104233800000,exitshort
SHFE.cu.2202,1,70600,20220104234000000,enterlong
SHFE.cu.2202,0,70600,20220104234100000,exitlong
SHFE.cu.2202,-1,70580,20220104234500000,entershort
SHFE.cu.2202,0,70630,20220104234800000,exitshort
SHFE.cu.2202,-1,70600,20220104234900000,entershort
SHFE.cu.2202,0,70630,20220104235200000,exitshort
SHFE.cu.2202,1,70600,20220104235300000,enterlong
SHFE.cu.2202,0,70620,20220104235500000,exitlong
SHFE.cu.2202,-1,70570,20220104235600000,entershort
SHFE.cu.2202,0,70570,20220104235700000,exitshort
SHFE.cu.2202,-1,70550,20220104235800000,entershort
SHFE.cu.2202,0,70550,20220105000000000,exitshort
SHFE.cu.2202,1,70540,20220105000100000,enterlong
SHFE.cu.2202,0,70520,20220105000200000,exitlong
SHFE.cu.2202,1,70530,20220105000300000,enterlong
SHFE.cu.2202,0,70490,20220105000400000,exitlong
SHFE.cu.2202,1,70510,20220105000500000,enterlong
SHFE.cu.2202,0,70490,20220105000600000,exitlong
SHFE.cu.2202,-1,70470,20220105000700000,entershort
SHFE.cu.2202,0,70470,20220105000800000,exitshort
SHFE.cu.2202,1,70520,20220105000900000,enterlong
SHFE.cu.2202,0,70470,20220105001000000,exitlong
SHFE.cu.2202,1,70480,20220105001300000,enterlong
SHFE.cu.2202,0,70460,20220105001500000,exitlong
SHFE.cu.2202,1,70460,20220105001600000,enterlong
SHFE.cu.2202,0,70460,20220105001800000,exitlong
SHFE.cu.2202,-1,70450,20220105002000000,entershort
SHFE.cu.2202,0,70450,20220105002100000,exitshort
SHFE.cu.2202,-1,70410,20220105002400000,entershort
SHFE.cu.2202,0,70420,20220105003200000,exitshort
SHFE.cu.2202,1,70420,20220105003300000,enterlong
SHFE.cu.2202,0,70420,20220105003600000,exitlong
SHFE.cu.2202,-1,70390,20220105003700000,entershort
SHFE.cu.2202,0,70420,20220105003800000,exitshort
SHFE.cu.2202,-1,70400,20220105004000000,entershort
SHFE.cu.2202,0,70440,20220105004200000,exitshort
SHFE.cu.2202,-1,70420,20220105004300000,entershort
SHFE.cu.2202,0,70440,20220105004400000,exitshort
SHFE.cu.2202,-1,70430,20220105004500000,entershort
SHFE.cu.2202,0,70540,20220105004600000,exitshort
SHFE.cu.2202,1,70580,20220105004700000,enterlong
SHFE.cu.2202,0,70600,20220105005500000,exitlong
SHFE.cu.2202,1,70660,20220105005600000,enterlong
SHFE.cu.2202,0,70580,20220105090100000,exitlong
SHFE.cu.2202,1,70570,20220105090200000,enterlong
SHFE.cu.2202,0,70570,20220105090800000,exitlong
SHFE.cu.2202,-1,70530,20220105091200000,entershort
SHFE.cu.2202,0,70590,20220105091400000,exitshort
SHFE.cu.2202,-1,70570,20220105092000000,entershort
SHFE.cu.2202,0,70580,20220105092200000,exitshort
SHFE.cu.2202,-1,70550,20220105092500000,entershort
SHFE.cu.2202,0,70470,20220105093300000,exitshort
SHFE.cu.2202,1,70480,20220105093400000,enterlong
SHFE.cu.2202,0,70460,20220105093600000,exitlong
SHFE.cu.2202,-1,70420,20220105093700000,entershort
SHFE.cu.2202,0,70440,20220105093800000,exitshort
SHFE.cu.2202,-1,70420,20220105094100000,entershort
SHFE.cu.2202,0,70450,20220105094200000,exitshort
SHFE.cu.2202,1,70460,20220105094300000,enterlong
SHFE.cu.2202,0,70450,20220105094500000,exitlong
SHFE.cu.2202,-1,70440,20220105094700000,entershort
SHFE.cu.2202,0,70420,20220105095000000,exitshort
SHFE.cu.2202,1,70450,20220105095100000,enterlong
SHFE.cu.2202,0,70420,20220105095200000,exitlong
SHFE.cu.2202,-1,70410,20220105095400000,entershort
SHFE.cu.2202,0,70410,20220105095500000,exitshort
SHFE.cu.2202,1,70430,20220105095600000,enterlong
SHFE.cu.2202,0,70430,20220105095700000,exitlong
SHFE.cu.2202,1,70420,20220105095800000,enterlong
SHFE.cu.2202,0,70450,20220105100000000,exitlong
SHFE.cu.2202,1,70450,20220105100100000,enterlong
SHFE.cu.2202,0,70460,20220105100300000,exitlong
SHFE.cu.2202,-1,70440,20220105100400000,entershort
SHFE.cu.2202,0,70430,20220105100500000,exitshort
SHFE.cu.2202,1,70420,20220105100600000,enterlong
SHFE.cu.2202,0,70420,20220105100700000,exitlong
SHFE.cu.2202,1,70420,20220105100800000,enterlong
SHFE.cu.2202,0,70380,20220105100900000,exitlong
SHFE.cu.2202,1,70390,20220105101000000,enterlong
SHFE.cu.2202,0,70380,20220105101200000,exitlong
SHFE.cu.2202,1,70400,20220105101300000,enterlong
SHFE.cu.2202,0,70390,20220105101400000,exitlong
SHFE.cu.2202,1,70370,20220105101500000,enterlong
SHFE.cu.2202,0,70380,20220105103100000,exitlong
SHFE.cu.2202,1,70380,20220105103200000,enterlong
SHFE.cu.2202,0,70390,20220105103300000,exitlong
SHFE.cu.2202,1,70410,20220105103400000,enterlong
SHFE.cu.2202,0,70420,20220105103500000,exitlong
SHFE.cu.2202,1,70410,20220105103600000,enterlong
SHFE.cu.2202,0,70390,20220105103700000,exitlong
SHFE.cu.2202,1,70400,20220105103800000,enterlong
SHFE.cu.2202,0,70410,20220105103900000,exitlong
SHFE.cu.2202,-1,70390,20220105104000000,entershort
SHFE.cu.2202,0,70370,20220105104100000,exitshort
SHFE.cu.2202,-1,70320,20220105104200000,entershort
SHFE.cu.2202,0,70390,20220105104600000,exitshort
SHFE.cu.2202,1,70390,20220105105300000,enterlong
SHFE.cu.2202,0,70340,20220105105600000,exitlong
SHFE.cu.2202,-1,70320,20220105105800000,entershort
SHFE.cu.2202,0,70320,20220105105900000,exitshort
SHFE.cu.2202,-1,70270,20220105110000000,entershort
SHFE.cu.2202,0,70280,20220105110100000,exitshort
SHFE.cu.2202,1,70290,20220105110200000,enterlong
SHFE.cu.2202,0,70230,20220105110400000,exitlong
SHFE.cu.2202,1,70210,20220105110500000,enterlong
SHFE.cu.2202,0,70240,20220105111200000,exitlong
SHFE.cu.2202,1,70260,20220105111300000,enterlong
SHFE.cu.2202,0,70210,20220105111500000,exitlong
SHFE.cu.2202,-1,70180,20220105111600000,entershort
SHFE.cu.2202,0,70230,20220105112100000,exitshort
SHFE.cu.2202,-1,70230,20220105112300000,entershort
SHFE.cu.2202,0,70210,20220105112900000,exitshort
SHFE.cu.2202,1,70190,20220105113000000,enterlong
SHFE.cu.2202,0,70170,20220105133100000,exitlong
SHFE.cu.2202,-1,70170,20220105133200000,entershort
SHFE.cu.2202,0,70170,20220105133300000,exitshort
SHFE.cu.2202,1,70190,20220105133400000,enterlong
SHFE.cu.2202,0,70150,20220105133500000,exitlong
SHFE.cu.2202,-1,70090,20220105133600000,entershort
SHFE.cu.2202,0,70070,20220105133700000,exitshort
SHFE.cu.2202,1,70100,20220105133800000,enterlong
SHFE.cu.2202,0,70090,20220105134100000,exitlong
SHFE.cu.2202,1,70110,20220105134200000,enterlong
SHFE.cu.2202,0,70090,20220105134500000,exitlong
SHFE.cu.2202,1,70110,20220105134600000,enterlong
SHFE.cu.2202,0,70100,20220105134700000,exitlong
SHFE.cu.2202,-1,70110,20220105134900000,entershort
SHFE.cu.2202,0,70050,20220105140100000,exitshort
SHFE.cu.2202,-1,70050,20220105140200000,entershort
SHFE.cu.2202,0,70060,20220105140400000,exitshort
SHFE.cu.2202,-1,70020,20220105140500000,entershort
SHFE.cu.2202,0,69960,20220105140900000,exitshort
SHFE.cu.2202,1,69980,20220105141000000,enterlong
SHFE.cu.2202,0,69980,20220105141200000,exitlong
SHFE.cu.2202,1,70020,20220105141300000,enterlong
SHFE.cu.2202,0,70010,20220105141400000,exitlong
SHFE.cu.2202,1,70020,20220105141500000,enterlong
SHFE.cu.2202,0,70060,20220105142000000,exitlong
SHFE.cu.2202,1,70110,20220105142200000,enterlong
SHFE.cu.2202,0,70120,20220105143300000,exitlong
SHFE.cu.2202,-1,70070,20220105143500000,entershort
SHFE.cu.2202,0,69990,20220105144900000,exitshort
SHFE.cu.2202,1,70000,20220105145000000,enterlong
SHFE.cu.2202,0,70010,20220105145100000,exitlong
SHFE.cu.2202,1,70050,20220105145200000,enterlong
SHFE.cu.2202,0,70060,20220105145600000,exitlong
SHFE.cu.2202,-1,70080,20220105145800000,entershort
SHFE.cu.2202,0,70110,20220105150000000,exitshort
SHFE.cu.2202,1,70320,20220105210100000,enterlong
SHFE.cu.2202,0,70250,20220105210200000,exitlong
SHFE.cu.2202,-1,70200,20220105210300000,entershort
SHFE.cu.2202,0,70250,20220105210400000,exitshort
SHFE.cu.2202,1,70290,20220105210500000,enterlong
SHFE.cu.2202,0,70350,20220105211400000,exitlong
SHFE.cu.2202,1,70340,20220105211600000,enterlong
SHFE.cu.2202,0,70280,20220105212100000,exitlong
SHFE.cu.2202,-1,70200,20220105212400000,entershort
SHFE.cu.2202,0,70240,20220105212500000,exitshort
SHFE.cu.2202,1,70270,20220105212600000,enterlong
SHFE.cu.2202,0,70210,20220105212700000,exitlong
SHFE.cu.2202,1,70250,20220105212800000,enterlong
SHFE.cu.2202,0,70270,20220105212900000,exitlong
SHFE.cu.2202,-1,70290,20220105213100000,entershort
SHFE.cu.2202,0,70300,20220105213400000,exitshort
SHFE.cu.2202,-1,70250,20220105213500000,entershort
SHFE.cu.2202,0,70250,20220105214200000,exitshort
SHFE.cu.2202,-1,70220,20220105214300000,entershort
SHFE.cu.2202,0,70230,20220105214600000,exitshort
SHFE.cu.2202,1,70240,20220105214700000,enterlong
SHFE.cu.2202,0,70220,20220105214800000,exitlong
SHFE.cu.2202,-1,70210,20220105214900000,entershort
SHFE.cu.2202,0,70190,20220105215400000,exitshort
SHFE.cu.2202,-1,70170,20220105215600000,entershort
SHFE.cu.2202,0,70180,20220105215700000,exitshort
SHFE.cu.2202,1,70190,20220105215800000,enterlong
SHFE.cu.2202,0,70240,20220105220200000,exitlong
SHFE.cu.2202,-1,70230,20220105220300000,entershort
SHFE.cu.2202,0,70200,20220105220500000,exitshort
SHFE.cu.2202,-1,70180,20220105220600000,entershort
SHFE.cu.2202,0,70160,20220105220700000,exitshort
SHFE.cu.2202,-1,70100,20220105220800000,entershort
SHFE.cu.2202,0,70110,20220105220900000,exitshort
SHFE.cu.2202,-1,70090,20220105221000000,entershort
SHFE.cu.2202,0,70120,20220105221100000,exitshort
SHFE.cu.2202,-1,70090,20220105221200000,entershort
SHFE.cu.2202,0,70020,20220105221400000,exitshort
SHFE.cu.2202,-1,69970,20220105221500000,entershort
SHFE.cu.2202,0,69970,20220105222200000,exitshort
SHFE.cu.2202,1,70010,20220105222400000,enterlong
SHFE.cu.2202,0,69910,20220105222600000,exitlong
SHFE.cu.2202,1,69970,20220105222800000,enterlong
SHFE.cu.2202,0,69960,20220105223000000,exitlong
SHFE.cu.2202,1,70040,20220105223200000,enterlong
SHFE.cu.2202,0,70020,20220105223300000,exitlong
SHFE.cu.2202,1,70030,20220105223400000,enterlong
SHFE.cu.2202,0,70080,20220105223700000,exitlong
SHFE.cu.2202,-1,70050,20220105223800000,entershort
SHFE.cu.2202,0,70090,20220105224100000,exitshort
SHFE.cu.2202,1,70110,20220105224200000,enterlong
SHFE.cu.2202,0,70150,20220105224700000,exitlong
SHFE.cu.2202,1,70110,20220105224800000,enterlong
SHFE.cu.2202,0,70240,20220105230200000,exitlong
SHFE.cu.2202,-1,70200,20220105230400000,entershort
SHFE.cu.2202,0,70210,20220105230600000,exitshort
SHFE.cu.2202,-1,70150,20220105230700000,entershort
SHFE.cu.2202,0,70180,20220105230900000,exitshort
SHFE.cu.2202,1,70240,20220105231100000,enterlong
SHFE.cu.2202,0,70210,20220105231200000,exitlong
SHFE.cu.2202,-1,70200,20220105231800000,entershort
SHFE.cu.2202,0,70210,20220105231900000,exitshort
SHFE.cu.2202,1,70220,20220105232000000,enterlong
SHFE.cu.2202,0,70260,20220105232300000,exitlong
SHFE.cu.2202,-1,70240,20220105232400000,entershort
SHFE.cu.2202,0,70250,20220105232500000,exitshort
SHFE.cu.2202,1,70290,20220105232600000,enterlong
SHFE.cu.2202,0,70260,20220105232700000,exitlong
SHFE.cu.2202,-1,70220,20220105233000000,entershort
SHFE.cu.2202,0,70210,20220105233100000,exitshort
SHFE.cu.2202,1,70220,20220105233200000,enterlong
SHFE.cu.2202,0,70190,20220105233300000,exitlong
SHFE.cu.2202,-1,70160,20220105233400000,entershort
SHFE.cu.2202,0,70180,20220105233500000,exitshort
SHFE.cu.2202,1,70170,20220105233600000,enterlong
SHFE.cu.2202,0,70170,20220105233800000,exitlong
SHFE.cu.2202,-1,70120,20220105234000000,entershort
SHFE.cu.2202,0,70150,20220105234100000,exitshort
SHFE.cu.2202,1,70170,20220105234200000,enterlong
SHFE.cu.2202,0,70150,20220105234400000,exitlong
SHFE.cu.2202,1,70170,20220105234500000,enterlong
SHFE.cu.2202,0,70200,20220105235100000,exitlong
SHFE.cu.2202,-1,70160,20220105235400000,entershort
SHFE.cu.2202,0,70160,20220105235800000,exitshort
SHFE.cu.2202,-1,70130,20220105235900000,entershort
SHFE.cu.2202,0,70140,20220106000200000,exitshort
SHFE.cu.2202,-1,70140,20220106000300000,entershort
SHFE.cu.2202,0,70120,20220106000500000,exitshort
SHFE.cu.2202,1,70130,20220106000600000,enterlong
SHFE.cu.2202,0,70170,20220106000700000,exitlong
SHFE.cu.2202,1,70190,20220106000800000,enterlong
SHFE.cu.2202,0,70190,20220106000900000,exitlong
SHFE.cu.2202,1,70200,20220106001000000,enterlong
SHFE.cu.2202,0,70190,20220106001100000,exitlong
SHFE.cu.2202,1,70180,20220106001200000,enterlong
SHFE.cu.2202,0,70220,20220106001600000,exitlong
SHFE.cu.2202,1,70250,20220106001700000,enterlong
SHFE.cu.2202,0,70240,20220106001800000,exitlong
SHFE.cu.2202,1,70240,20220106001900000,enterlong
SHFE.cu.2202,0,70160,20220106002300000,exitlong
SHFE.cu.2202,-1,70130,20220106002400000,entershort
SHFE.cu.2202,0,70110,20220106002500000,exitshort
SHFE.cu.2202,1,70120,20220106002600000,enterlong
SHFE.cu.2202,0,70070,20220106002700000,exitlong
SHFE.cu.2202,1,70090,20220106002800000,enterlong
SHFE.cu.2202,0,70030,20220106003000000,exitlong
SHFE.cu.2202,1,70030,20220106003300000,enterlong
SHFE.cu.2202,0,69970,20220106003400000,exitlong
SHFE.cu.2202,-1,70000,20220106004100000,entershort
SHFE.cu.2202,0,70020,20220106004700000,exitshort
SHFE.cu.2202,-1,70000,20220106004800000,entershort
SHFE.cu.2202,0,69980,20220106005300000,exitshort
SHFE.cu.2202,-1,69980,20220106005400000,entershort
SHFE.cu.2202,0,70000,20220106005500000,exitshort
SHFE.cu.2202,1,70000,20220106005700000,enterlong
SHFE.cu.2202,0,70000,20220106005900000,exitlong
SHFE.cu.2202,1,70000,20220106010000000,enterlong
SHFE.cu.2202,0,69840,20220106090100000,exitlong
SHFE.cu.2202,-1,69760,20220106090200000,entershort
SHFE.cu.2202,0,69810,20220106090300000,exitshort
SHFE.cu.2202,1,69840,20220106090500000,enterlong
SHFE.cu.2202,0,69760,20220106090600000,exitlong
SHFE.cu.2202,-1,69750,20220106090700000,entershort
SHFE.cu.2202,0,69760,20220106090900000,exitshort
SHFE.cu.2202,-1,69690,20220106091000000,entershort
SHFE.cu.2202,0,69730,20220106091400000,exitshort
SHFE.cu.2202,1,69750,20220106092300000,enterlong
SHFE.cu.2202,0,69820,20220106093100000,exitlong
SHFE.cu.2202,1,69850,20220106093200000,enterlong
SHFE.cu.2202,0,69820,20220106093800000,exitlong
SHFE.cu.2202,-1,69780,20220106094000000,entershort
