code,target,sigprice,gentime,usertag
SHFE.cu.HOT,1,57840,20210104090200000,enterlong
SHFE.cu.HOT,0,57830,20210104090300000,exitlong
SHFE.cu.HOT,1,57920,20210104090400000,enterlong
SHFE.cu.HOT,0,57950,20210104090700000,exitlong
SHFE.cu.HOT,1,57980,20210104090800000,enterlong
SHFE.cu.HOT,0,57930,20210104091100000,exitlong
SHFE.cu.HOT,-1,57890,20210104091200000,entershort
SHFE.cu.HOT,0,57860,20210104091500000,exitshort
SHFE.cu.HOT,-1,57890,20210104092000000,entershort
SHFE.cu.HOT,0,57930,20210104092200000,exitshort
SHFE.cu.HOT,1,57980,20210104093000000,enterlong
SHFE.cu.HOT,0,57940,20210104093300000,exitlong
SHFE.cu.HOT,1,57920,20210104093400000,enterlong
SHFE.cu.HOT,0,58020,20210104094400000,exitlong
SHFE.cu.HOT,1,58050,20210104094500000,enterlong
SHFE.cu.HOT,0,58050,20210104094600000,exitlong
SHFE.cu.HOT,-1,58020,20210104094700000,entershort
SHFE.cu.HOT,0,58040,20210104094800000,exitshort
SHFE.cu.HOT,1,58050,20210104094900000,enterlong
SHFE.cu.HOT,0,58070,20210104095100000,exitlong
SHFE.cu.HOT,-1,58070,20210104095200000,entershort
SHFE.cu.HOT,0,58070,20210104095300000,exitshort
SHFE.cu.HOT,1,58080,20210104095400000,enterlong
SHFE.cu.HOT,0,58030,20210104095500000,exitlong
SHFE.cu.HOT,-1,58020,20210104095600000,entershort
SHFE.cu.HOT,0,58030,20210104095700000,exitshort
SHFE.cu.HOT,1,58060,20210104100000000,enterlong
SHFE.cu.HOT,0,58060,20210104100100000,exitlong
SHFE.cu.HOT,1,58060,20210104100300000,enterlong
SHFE.cu.HOT,0,58050,20210104100400000,exitlong
SHFE.cu.HOT,1,58060,20210104100600000,enterlong
SHFE.cu.HOT,0,58120,20210104101100000,exitlong
SHFE.cu.HOT,-1,58090,20210104101200000,entershort
SHFE.cu.HOT,0,58070,20210104101400000,exitshort
SHFE.cu.HOT,1,58110,20210104103100000,enterlong
SHFE.cu.HOT,0,58100,20210104103200000,exitlong
SHFE.cu.HOT,-1,58080,20210104103300000,entershort
SHFE.cu.HOT,0,58090,20210104103400000,exitshort
SHFE.cu.HOT,-1,58080,20210104103500000,entershort
SHFE.cu.HOT,0,58100,20210104103600000,exitshort
SHFE.cu.HOT,1,58100,20210104103800000,enterlong
SHFE.cu.HOT,0,58080,20210104103900000,exitlong
SHFE.cu.HOT,-1,58060,20210104104000000,entershort
SHFE.cu.HOT,0,58070,20210104104100000,exitshort
SHFE.cu.HOT,-1,58060,20210104104200000,entershort
SHFE.cu.HOT,0,58070,20210104104300000,exitshort
SHFE.cu.HOT,-1,58070,20210104104400000,entershort
SHFE.cu.HOT,0,58080,20210104104500000,exitshort
SHFE.cu.HOT,1,58090,20210104104600000,enterlong
SHFE.cu.HOT,0,58070,20210104104700000,exitlong
SHFE.cu.HOT,1,58080,20210104104800000,enterlong
SHFE.cu.HOT,0,58050,20210104104900000,exitlong
SHFE.cu.HOT,1,58060,20210104105000000,enterlong
SHFE.cu.HOT,0,58090,20210104105100000,exitlong
SHFE.cu.HOT,-1,58080,20210104105200000,entershort
SHFE.cu.HOT,0,58040,20210104105500000,exitshort
SHFE.cu.HOT,1,58040,20210104105600000,enterlong
SHFE.cu.HOT,0,58060,20210104105700000,exitlong
SHFE.cu.HOT,1,58080,20210104105800000,enterlong
SHFE.cu.HOT,0,58080,20210104105900000,exitlong
SHFE.cu.HOT,-1,58070,20210104110000000,entershort
SHFE.cu.HOT,0,58080,20210104110100000,exitshort
SHFE.cu.HOT,-1,58070,20210104110200000,entershort
SHFE.cu.HOT,0,58080,20210104110300000,exitshort
SHFE.cu.HOT,1,58100,20210104110400000,enterlong
SHFE.cu.HOT,0,58100,20210104110500000,exitlong
SHFE.cu.HOT,1,58090,20210104110600000,enterlong
SHFE.cu.HOT,0,58100,20210104110800000,exitlong
SHFE.cu.HOT,1,58120,20210104110900000,enterlong
SHFE.cu.HOT,0,58100,20210104111000000,exitlong
SHFE.cu.HOT,-1,58090,20210104111100000,entershort
SHFE.cu.HOT,0,58100,20210104111200000,exitshort
SHFE.cu.HOT,1,58120,20210104111300000,enterlong
SHFE.cu.HOT,0,58110,20210104111400000,exitlong
SHFE.cu.HOT,1,58100,20210104111500000,enterlong
SHFE.cu.HOT,0,58130,20210104111700000,exitlong
SHFE.cu.HOT,-1,58110,20210104111800000,entershort
SHFE.cu.HOT,0,58130,20210104112000000,exitshort
SHFE.cu.HOT,1,58160,20210104112100000,enterlong
SHFE.cu.HOT,0,58150,20210104112300000,exitlong
SHFE.cu.HOT,1,58140,20210104112500000,enterlong
SHFE.cu.HOT,0,58160,20210104112700000,exitlong
SHFE.cu.HOT,1,58180,20210104113000000,enterlong
SHFE.cu.HOT,0,58100,20210104133200000,exitlong
SHFE.cu.HOT,1,58110,20210104133300000,enterlong
SHFE.cu.HOT,0,58070,20210104133400000,exitlong
SHFE.cu.HOT,1,58070,20210104133500000,enterlong
SHFE.cu.HOT,0,58110,20210104134400000,exitlong
SHFE.cu.HOT,-1,58100,20210104134500000,entershort
SHFE.cu.HOT,0,58120,20210104134600000,exitshort
SHFE.cu.HOT,-1,58110,20210104134800000,entershort
SHFE.cu.HOT,0,58120,20210104135000000,exitshort
SHFE.cu.HOT,-1,58120,20210104135200000,entershort
SHFE.cu.HOT,0,58110,20210104135500000,exitshort
SHFE.cu.HOT,1,58140,20210104135600000,enterlong
SHFE.cu.HOT,0,58120,20210104135700000,exitlong
SHFE.cu.HOT,1,58130,20210104135900000,enterlong
SHFE.cu.HOT,0,58140,20210104140000000,exitlong
SHFE.cu.HOT,1,58140,20210104140100000,enterlong
SHFE.cu.HOT,0,58150,20210104140200000,exitlong
SHFE.cu.HOT,1,58160,20210104140300000,enterlong
SHFE.cu.HOT,0,58130,20210104140400000,exitlong
SHFE.cu.HOT,1,58160,20210104140500000,enterlong
SHFE.cu.HOT,0,58150,20210104140600000,exitlong
SHFE.cu.HOT,1,58170,20210104140700000,enterlong
SHFE.cu.HOT,0,58170,20210104140800000,exitlong
SHFE.cu.HOT,1,58220,20210104140900000,enterlong
SHFE.cu.HOT,0,58210,20210104141000000,exitlong
SHFE.cu.HOT,-1,58170,20210104141100000,entershort
SHFE.cu.HOT,0,58200,20210104141200000,exitshort
SHFE.cu.HOT,-1,58180,20210104141300000,entershort
SHFE.cu.HOT,0,58200,20210104141500000,exitshort
SHFE.cu.HOT,-1,58180,20210104141600000,entershort
SHFE.cu.HOT,0,58220,20210104141700000,exitshort
SHFE.cu.HOT,1,58210,20210104141800000,enterlong
SHFE.cu.HOT,0,58240,20210104142100000,exitlong
SHFE.cu.HOT,-1,58230,20210104142200000,entershort
SHFE.cu.HOT,0,58240,20210104142400000,exitshort
SHFE.cu.HOT,-1,58240,20210104142500000,entershort
SHFE.cu.HOT,0,58220,20210104142700000,exitshort
SHFE.cu.HOT,1,58230,20210104142800000,enterlong
SHFE.cu.HOT,0,58250,20210104143300000,exitlong
SHFE.cu.HOT,-1,58240,20210104143400000,entershort
SHFE.cu.HOT,0,58210,20210104143800000,exitshort
SHFE.cu.HOT,1,58230,20210104143900000,enterlong
SHFE.cu.HOT,0,58210,20210104144000000,exitlong
SHFE.cu.HOT,1,58270,20210104144100000,enterlong
SHFE.cu.HOT,0,58250,20210104144200000,exitlong
SHFE.cu.HOT,-1,58230,20210104144600000,entershort
SHFE.cu.HOT,0,58220,20210104144800000,exitshort
SHFE.cu.HOT,-1,58200,20210104144900000,entershort
SHFE.cu.HOT,0,58190,20210104145000000,exitshort
SHFE.cu.HOT,-1,58160,20210104145100000,entershort
SHFE.cu.HOT,0,58140,20210104145400000,exitshort
SHFE.cu.HOT,-1,58110,20210104145500000,entershort
SHFE.cu.HOT,0,58140,20210104145600000,exitshort
SHFE.cu.HOT,-1,58110,20210104145700000,entershort
SHFE.cu.HOT,0,58150,20210104145900000,exitshort
SHFE.cu.HOT,1,58160,20210104150000000,enterlong
SHFE.cu.HOT,0,58280,20210104210100000,exitlong
SHFE.cu.HOT,1,58360,20210104210200000,enterlong
SHFE.cu.HOT,0,58400,20210104210300000,exitlong
SHFE.cu.HOT,1,58430,20210104210400000,enterlong
SHFE.cu.HOT,0,58460,20210104213300000,exitlong
SHFE.cu.HOT,-1,58430,20210104213400000,entershort
SHFE.cu.HOT,0,58410,20210104213600000,exitshort
SHFE.cu.HOT,-1,58420,20210104213700000,entershort
SHFE.cu.HOT,0,58430,20210104213800000,exitshort
SHFE.cu.HOT,1,58430,20210104213900000,enterlong
SHFE.cu.HOT,0,58410,20210104214000000,exitlong
SHFE.cu.HOT,-1,58370,20210104214100000,entershort
SHFE.cu.HOT,0,58370,20210104214300000,exitshort
SHFE.cu.HOT,-1,58360,20210104214400000,entershort
SHFE.cu.HOT,0,58380,20210104214500000,exitshort
SHFE.cu.HOT,-1,58380,20210104214600000,entershort
SHFE.cu.HOT,0,58400,20210104214900000,exitshort
SHFE.cu.HOT,1,58420,20210104215000000,enterlong
SHFE.cu.HOT,0,58420,20210104215200000,exitlong
SHFE.cu.HOT,-1,58360,20210104215500000,entershort
SHFE.cu.HOT,0,58390,20210104215700000,exitshort
SHFE.cu.HOT,-1,58380,20210104215800000,entershort
SHFE.cu.HOT,0,58300,20210104220100000,exitshort
SHFE.cu.HOT,1,58360,20210104220200000,enterlong
SHFE.cu.HOT,0,58340,20210104220300000,exitlong
SHFE.cu.HOT,1,58340,20210104220400000,enterlong
SHFE.cu.HOT,0,58350,20210104220700000,exitlong
SHFE.cu.HOT,-1,58320,20210104220800000,entershort
SHFE.cu.HOT,0,58340,20210104221100000,exitshort
SHFE.cu.HOT,1,58350,20210104221500000,enterlong
SHFE.cu.HOT,0,58300,20210104221600000,exitlong
SHFE.cu.HOT,-1,58240,20210104221700000,entershort
SHFE.cu.HOT,0,58250,20210104221800000,exitshort
SHFE.cu.HOT,1,58260,20210104221900000,enterlong
SHFE.cu.HOT,0,58250,20210104222100000,exitlong
SHFE.cu.HOT,1,58270,20210104222200000,enterlong
SHFE.cu.HOT,0,58250,20210104222300000,exitlong
SHFE.cu.HOT,1,58260,20210104222400000,enterlong
SHFE.cu.HOT,0,58300,20210104222700000,exitlong
SHFE.cu.HOT,1,58290,20210104222900000,enterlong
SHFE.cu.HOT,0,58280,20210104223100000,exitlong
SHFE.cu.HOT,1,58280,20210104223200000,enterlong
SHFE.cu.HOT,0,58200,20210104223300000,exitlong
SHFE.cu.HOT,1,58150,20210104223400000,enterlong
SHFE.cu.HOT,0,58130,20210104223600000,exitlong
SHFE.cu.HOT,-1,58130,20210104223700000,entershort
SHFE.cu.HOT,0,58160,20210104224000000,exitshort
SHFE.cu.HOT,1,58180,20210104224200000,enterlong
SHFE.cu.HOT,0,58190,20210104224800000,exitlong
SHFE.cu.HOT,-1,58170,20210104224900000,entershort
SHFE.cu.HOT,0,58100,20210104225500000,exitshort
SHFE.cu.HOT,-1,58120,20210104225600000,entershort
SHFE.cu.HOT,0,58100,20210104230200000,exitshort
SHFE.cu.HOT,-1,58090,20210104230400000,entershort
SHFE.cu.HOT,0,58120,20210104230600000,exitshort
SHFE.cu.HOT,-1,58130,20210104230700000,entershort
SHFE.cu.HOT,0,58080,20210104231100000,exitshort
SHFE.cu.HOT,1,58090,20210104231300000,enterlong
SHFE.cu.HOT,0,58080,20210104231600000,exitlong
SHFE.cu.HOT,-1,58060,20210104231700000,entershort
SHFE.cu.HOT,0,58090,20210104231900000,exitshort
SHFE.cu.HOT,-1,58060,20210104232000000,entershort
SHFE.cu.HOT,0,58080,20210104232100000,exitshort
SHFE.cu.HOT,1,58100,20210104232200000,enterlong
SHFE.cu.HOT,0,58090,20210104232300000,exitlong
SHFE.cu.HOT,-1,58090,20210104232400000,entershort
SHFE.cu.HOT,0,58050,20210104232700000,exitshort
SHFE.cu.HOT,-1,58020,20210104232800000,entershort
SHFE.cu.HOT,0,58040,20210104232900000,exitshort
SHFE.cu.HOT,-1,57990,20210104233000000,entershort
SHFE.cu.HOT,0,57910,20210104233800000,exitshort
SHFE.cu.HOT,-1,57900,20210104233900000,entershort
SHFE.cu.HOT,0,57890,20210104234300000,exitshort
SHFE.cu.HOT,1,57900,20210104234400000,enterlong
SHFE.cu.HOT,0,57900,20210104234500000,exitlong
SHFE.cu.HOT,-1,57850,20210104234600000,entershort
SHFE.cu.HOT,0,57820,20210104235500000,exitshort
SHFE.cu.HOT,1,57840,20210104235800000,enterlong
SHFE.cu.HOT,0,57860,20210105000000000,exitlong
SHFE.cu.HOT,-1,57820,20210105000100000,entershort
SHFE.cu.HOT,0,57750,20210105000700000,exitshort
SHFE.cu.HOT,1,57750,20210105000800000,enterlong
SHFE.cu.HOT,0,57730,20210105001100000,exitlong
SHFE.cu.HOT,1,57790,20210105001200000,enterlong
SHFE.cu.HOT,0,57870,20210105002000000,exitlong
SHFE.cu.HOT,-1,57870,20210105002200000,entershort
SHFE.cu.HOT,0,57910,20210105002300000,exitshort
SHFE.cu.HOT,-1,57890,20210105002400000,entershort
SHFE.cu.HOT,0,57910,20210105002500000,exitshort
SHFE.cu.HOT,1,57880,20210105002700000,enterlong
SHFE.cu.HOT,0,57860,20210105003100000,exitlong
SHFE.cu.HOT,-1,57830,20210105003200000,entershort
SHFE.cu.HOT,0,57850,20210105003400000,exitshort
SHFE.cu.HOT,1,57860,20210105003500000,enterlong
SHFE.cu.HOT,0,57870,20210105003700000,exitlong
SHFE.cu.HOT,-1,57860,20210105003800000,entershort
SHFE.cu.HOT,0,57880,20210105004300000,exitshort
SHFE.cu.HOT,1,57880,20210105004400000,enterlong
SHFE.cu.HOT,0,57880,20210105004500000,exitlong
SHFE.cu.HOT,1,57910,20210105004600000,enterlong
SHFE.cu.HOT,0,57920,20210105004700000,exitlong
SHFE.cu.HOT,1,57950,20210105004900000,enterlong
SHFE.cu.HOT,0,57970,20210105005100000,exitlong
SHFE.cu.HOT,-1,57940,20210105005200000,entershort
SHFE.cu.HOT,0,57960,20210105005400000,exitshort
SHFE.cu.HOT,-1,57930,20210105005500000,entershort
SHFE.cu.HOT,0,57900,20210105010000000,exitshort
SHFE.cu.HOT,-1,57920,20210105090100000,entershort
SHFE.cu.HOT,0,57880,20210105090200000,exitshort
SHFE.cu.HOT,1,57880,20210105090300000,enterlong
SHFE.cu.HOT,0,57850,20210105090500000,exitlong
SHFE.cu.HOT,1,57880,20210105090600000,enterlong
SHFE.cu.HOT,0,57930,20210105090800000,exitlong
SHFE.cu.HOT,-1,57930,20210105090900000,entershort
SHFE.cu.HOT,0,57940,20210105091000000,exitshort
SHFE.cu.HOT,1,57980,20210105091100000,enterlong
SHFE.cu.HOT,0,57990,20210105091400000,exitlong
SHFE.cu.HOT,1,58000,20210105091600000,enterlong
SHFE.cu.HOT,0,58020,20210105091700000,exitlong
SHFE.cu.HOT,-1,58020,20210105091800000,entershort
SHFE.cu.HOT,0,58040,20210105091900000,exitshort
SHFE.cu.HOT,1,58040,20210105092000000,enterlong
SHFE.cu.HOT,0,58020,20210105092200000,exitlong
SHFE.cu.HOT,1,58020,20210105092500000,enterlong
SHFE.cu.HOT,0,58010,20210105092800000,exitlong
SHFE.cu.HOT,-1,57950,20210105092900000,entershort
SHFE.cu.HOT,0,57940,20210105093500000,exitshort
SHFE.cu.HOT,1,57950,20210105093600000,enterlong
SHFE.cu.HOT,0,57910,20210105093900000,exitlong
SHFE.cu.HOT,1,57920,20210105094000000,enterlong
SHFE.cu.HOT,0,58010,20210105095100000,exitlong
SHFE.cu.HOT,1,58020,20210105095200000,enterlong
SHFE.cu.HOT,0,58000,20210105095500000,exitlong
SHFE.cu.HOT,1,58020,20210105095600000,enterlong
SHFE.cu.HOT,0,58010,20210105095700000,exitlong
SHFE.cu.HOT,1,58020,20210105095900000,enterlong
SHFE.cu.HOT,0,58070,20210105100800000,exitlong
SHFE.cu.HOT,1,58090,20210105100900000,enterlong
SHFE.cu.HOT,0,58100,20210105101100000,exitlong
SHFE.cu.HOT,-1,58090,20210105101200000,entershort
SHFE.cu.HOT,0,58120,20210105101300000,exitshort
SHFE.cu.HOT,1,58110,20210105101500000,enterlong
SHFE.cu.HOT,0,58120,20210105103100000,exitlong
SHFE.cu.HOT,1,58130,20210105103200000,enterlong
SHFE.cu.HOT,0,58110,20210105103500000,exitlong
SHFE.cu.HOT,-1,58080,20210105103600000,entershort
SHFE.cu.HOT,0,58090,20210105103700000,exitshort
SHFE.cu.HOT,-1,58080,20210105104100000,entershort
SHFE.cu.HOT,0,58120,20210105104800000,exitshort
SHFE.cu.HOT,-1,58080,20210105105100000,entershort
SHFE.cu.HOT,0,58090,20210105105200000,exitshort
SHFE.cu.HOT,-1,58060,20210105105400000,entershort
SHFE.cu.HOT,0,57970,20210105110000000,exitshort
SHFE.cu.HOT,1,58040,20210105110400000,enterlong
SHFE.cu.HOT,0,58020,20210105110500000,exitlong
SHFE.cu.HOT,1,58040,20210105110600000,enterlong
SHFE.cu.HOT,0,58030,20210105110700000,exitlong
SHFE.cu.HOT,1,58050,20210105110800000,enterlong
SHFE.cu.HOT,0,58020,20210105111100000,exitlong
SHFE.cu.HOT,1,58030,20210105111200000,enterlong
SHFE.cu.HOT,0,58000,20210105111300000,exitlong
SHFE.cu.HOT,1,58010,20210105111500000,enterlong
SHFE.cu.HOT,0,58000,20210105111800000,exitlong
SHFE.cu.HOT,-1,57990,20210105111900000,entershort
SHFE.cu.HOT,0,58000,20210105112000000,exitshort
SHFE.cu.HOT,1,58030,20210105112400000,enterlong
SHFE.cu.HOT,0,58020,20210105112600000,exitlong
SHFE.cu.HOT,1,58050,20210105112700000,enterlong
SHFE.cu.HOT,0,58040,20210105112800000,exitlong
SHFE.cu.HOT,1,58020,20210105113000000,enterlong
SHFE.cu.HOT,0,58080,20210105133100000,exitlong
SHFE.cu.HOT,1,58100,20210105133200000,enterlong
SHFE.cu.HOT,0,58090,20210105133300000,exitlong
SHFE.cu.HOT,-1,58080,20210105133400000,entershort
SHFE.cu.HOT,0,58090,20210105133600000,exitshort
SHFE.cu.HOT,1,58120,20210105133700000,enterlong
SHFE.cu.HOT,0,58120,20210105134300000,exitlong
SHFE.cu.HOT,1,58130,20210105134500000,enterlong
SHFE.cu.HOT,0,58100,20210105134600000,exitlong
SHFE.cu.HOT,1,58120,20210105134800000,enterlong
SHFE.cu.HOT,0,58150,20210105135200000,exitlong
SHFE.cu.HOT,-1,58150,20210105135300000,entershort
SHFE.cu.HOT,0,58130,20210105135800000,exitshort
SHFE.cu.HOT,1,58160,20210105140000000,enterlong
SHFE.cu.HOT,0,58170,20210105140200000,exitlong
SHFE.cu.HOT,1,58160,20210105140300000,enterlong
SHFE.cu.HOT,0,58140,20210105140400000,exitlong
SHFE.cu.HOT,-1,58120,20210105140600000,entershort
SHFE.cu.HOT,0,58070,20210105141000000,exitshort
SHFE.cu.HOT,-1,58060,20210105141100000,entershort
SHFE.cu.HOT,0,58010,20210105141400000,exitshort
SHFE.cu.HOT,1,58050,20210105141700000,enterlong
SHFE.cu.HOT,0,57990,20210105142600000,exitlong
SHFE.cu.HOT,1,58040,20210105142800000,enterlong
SHFE.cu.HOT,0,58060,20210105143500000,exitlong
SHFE.cu.HOT,1,58080,20210105143700000,enterlong
SHFE.cu.HOT,0,58070,20210105143900000,exitlong
SHFE.cu.HOT,1,58100,20210105144000000,enterlong
SHFE.cu.HOT,0,58120,20210105144600000,exitlong
SHFE.cu.HOT,-1,58110,20210105144700000,entershort
SHFE.cu.HOT,0,58100,20210105144800000,exitshort
SHFE.cu.HOT,1,58150,20210105144900000,enterlong
SHFE.cu.HOT,0,58100,20210105145100000,exitlong
SHFE.cu.HOT,1,58090,20210105145200000,enterlong
SHFE.cu.HOT,0,58110,20210105145300000,exitlong
SHFE.cu.HOT,-1,58090,20210105145500000,entershort
SHFE.cu.HOT,0,58110,20210105145600000,exitshort
SHFE.cu.HOT,1,58130,20210105145800000,enterlong
SHFE.cu.HOT,0,58110,20210105150000000,exitlong
SHFE.cu.HOT,1,58240,20210105210100000,enterlong
SHFE.cu.HOT,0,58190,20210105210200000,exitlong
SHFE.cu.HOT,1,58250,20210105210300000,enterlong
SHFE.cu.HOT,0,58230,20210105210500000,exitlong
SHFE.cu.HOT,1,58260,20210105210600000,enterlong
SHFE.cu.HOT,0,58280,20210105210700000,exitlong
SHFE.cu.HOT,-1,58240,20210105211000000,entershort
SHFE.cu.HOT,0,58190,20210105211200000,exitshort
SHFE.cu.HOT,-1,58150,20210105211300000,entershort
SHFE.cu.HOT,0,58160,20210105211400000,exitshort
SHFE.cu.HOT,1,58190,20210105211600000,enterlong
SHFE.cu.HOT,0,58150,20210105211800000,exitlong
SHFE.cu.HOT,1,58170,20210105211900000,enterlong
SHFE.cu.HOT,0,58250,20210105212600000,exitlong
SHFE.cu.HOT,-1,58220,20210105212700000,entershort
SHFE.cu.HOT,0,58230,20210105212900000,exitshort
SHFE.cu.HOT,-1,58210,20210105213000000,entershort
SHFE.cu.HOT,0,58220,20210105213100000,exitshort
SHFE.cu.HOT,1,58240,20210105213200000,enterlong
SHFE.cu.HOT,0,58220,20210105213300000,exitlong
SHFE.cu.HOT,-1,58200,20210105213400000,entershort
SHFE.cu.HOT,0,58210,20210105213500000,exitshort
SHFE.cu.HOT,1,58230,20210105213600000,enterlong
SHFE.cu.HOT,0,58270,20210105213900000,exitlong
SHFE.cu.HOT,1,58270,20210105214100000,enterlong
SHFE.cu.HOT,0,58250,20210105214200000,exitlong
SHFE.cu.HOT,-1,58230,20210105214300000,entershort
SHFE.cu.HOT,0,58240,20210105214400000,exitshort
SHFE.cu.HOT,1,58260,20210105214600000,enterlong
SHFE.cu.HOT,0,58290,20210105215300000,exitlong
SHFE.cu.HOT,1,58280,20210105215400000,enterlong
SHFE.cu.HOT,0,58280,20210105215700000,exitlong
SHFE.cu.HOT,-1,58250,20210105215800000,entershort
SHFE.cu.HOT,0,58240,20210105215900000,exitshort
SHFE.cu.HOT,-1,58110,20210105220000000,entershort
SHFE.cu.HOT,0,58160,20210105220100000,exitshort
SHFE.cu.HOT,-1,58130,20210105220200000,entershort
SHFE.cu.HOT,0,58140,20210105220500000,exitshort
SHFE.cu.HOT,1,58170,20210105220700000,enterlong
SHFE.cu.HOT,0,58200,20210105221900000,exitlong
SHFE.cu.HOT,-1,58170,20210105222300000,entershort
SHFE.cu.HOT,0,58180,20210105222800000,exitshort
SHFE.cu.HOT,-1,58160,20210105222900000,entershort
SHFE.cu.HOT,0,58190,20210105223100000,exitshort
SHFE.cu.HOT,-1,58170,20210105223200000,entershort
SHFE.cu.HOT,0,58220,20210105223500000,exitshort
SHFE.cu.HOT,1,58220,20210105223600000,enterlong
SHFE.cu.HOT,0,58210,20210105223700000,exitlong
SHFE.cu.HOT,1,58220,20210105223800000,enterlong
SHFE.cu.HOT,0,58220,20210105223900000,exitlong
SHFE.cu.HOT,1,58240,20210105224000000,enterlong
SHFE.cu.HOT,0,58220,20210105224200000,exitlong
SHFE.cu.HOT,-1,58220,20210105224300000,entershort
SHFE.cu.HOT,0,58220,20210105224400000,exitshort
SHFE.cu.HOT,1,58230,20210105224500000,enterlong
SHFE.cu.HOT,0,58230,20210105224700000,exitlong
SHFE.cu.HOT,-1,58200,20210105224800000,entershort
SHFE.cu.HOT,0,58170,20210105225100000,exitshort
SHFE.cu.HOT,1,58180,20210105225200000,enterlong
SHFE.cu.HOT,0,58180,20210105225400000,exitlong
SHFE.cu.HOT,1,58200,20210105225600000,enterlong
SHFE.cu.HOT,0,58220,20210105230000000,exitlong
SHFE.cu.HOT,1,58220,20210105230100000,enterlong
SHFE.cu.HOT,0,58200,20210105230200000,exitlong
SHFE.cu.HOT,1,58210,20210105230300000,enterlong
SHFE.cu.HOT,0,58230,20210105230500000,exitlong
SHFE.cu.HOT,1,58210,20210105230600000,enterlong
SHFE.cu.HOT,0,58180,20210105230700000,exitlong
SHFE.cu.HOT,-1,58150,20210105230800000,entershort
SHFE.cu.HOT,0,58210,20210105231100000,exitshort
SHFE.cu.HOT,1,58220,20210105231200000,enterlong
SHFE.cu.HOT,0,58210,20210105231600000,exitlong
SHFE.cu.HOT,1,58200,20210105231700000,enterlong
SHFE.cu.HOT,0,58220,20210105231900000,exitlong
SHFE.cu.HOT,1,58200,20210105232000000,enterlong
SHFE.cu.HOT,0,58220,20210105232300000,exitlong
SHFE.cu.HOT,1,58220,20210105232400000,enterlong
SHFE.cu.HOT,0,58240,20210105232500000,exitlong
SHFE.cu.HOT,1,58240,20210105232600000,enterlong
SHFE.cu.HOT,0,58220,20210105233200000,exitlong
SHFE.cu.HOT,-1,58210,20210105233500000,entershort
SHFE.cu.HOT,0,58240,20210105233700000,exitshort
SHFE.cu.HOT,1,58250,20210105234000000,enterlong
SHFE.cu.HOT,0,58310,20210105234200000,exitlong
SHFE.cu.HOT,-1,58300,20210105234300000,entershort
SHFE.cu.HOT,0,58280,20210105234500000,exitshort
SHFE.cu.HOT,-1,58260,20210105234900000,entershort
SHFE.cu.HOT,0,58280,20210105235000000,exitshort
SHFE.cu.HOT,1,58280,20210105235100000,enterlong
SHFE.cu.HOT,0,58280,20210105235600000,exitlong
SHFE.cu.HOT,-1,58260,20210105235800000,entershort
SHFE.cu.HOT,0,58280,20210106000100000,exitshort
SHFE.cu.HOT,1,58370,20210106000200000,enterlong
SHFE.cu.HOT,0,58340,20210106000300000,exitlong
SHFE.cu.HOT,1,58370,20210106000400000,enterlong
SHFE.cu.HOT,0,58430,20210106000900000,exitlong
SHFE.cu.HOT,1,58450,20210106001000000,enterlong
SHFE.cu.HOT,0,58440,20210106001600000,exitlong
SHFE.cu.HOT,1,58450,20210106001800000,enterlong
SHFE.cu.HOT,0,58440,20210106002100000,exitlong
SHFE.cu.HOT,1,58480,20210106002300000,enterlong
SHFE.cu.HOT,0,58460,20210106003000000,exitlong
SHFE.cu.HOT,1,58470,20210106003200000,enterlong
SHFE.cu.HOT,0,58570,20210106004400000,exitlong
SHFE.cu.HOT,1,58570,20210106004500000,enterlong
SHFE.cu.HOT,0,58580,20210106004800000,exitlong
SHFE.cu.HOT,1,58630,20210106004900000,enterlong
SHFE.cu.HOT,0,58660,20210106005200000,exitlong
SHFE.cu.HOT,-1,58630,20210106005400000,entershort
SHFE.cu.HOT,0,58880,20210106090100000,exitshort
SHFE.cu.HOT,1,58800,20210106090200000,enterlong
SHFE.cu.HOT,0,58750,20210106090300000,exitlong
SHFE.cu.HOT,1,58830,20210106090500000,enterlong
SHFE.cu.HOT,0,58930,20210106091300000,exitlong
SHFE.cu.HOT,1,59000,20210106091500000,enterlong
SHFE.cu.HOT,0,59200,20210106092100000,exitlong
SHFE.cu.HOT,-1,59140,20210106092300000,entershort
SHFE.cu.HOT,0,59090,20210106093200000,exitshort
SHFE.cu.HOT,-1,58990,20210106093600000,entershort
SHFE.cu.HOT,0,59000,20210106094300000,exitshort
SHFE.cu.HOT,1,59030,20210106094400000,enterlong
SHFE.cu.HOT,0,59060,20210106095000000,exitlong
SHFE.cu.HOT,-1,58980,20210106095100000,entershort
SHFE.cu.HOT,0,58980,20210106095200000,exitshort
SHFE.cu.HOT,1,59000,20210106095400000,enterlong
SHFE.cu.HOT,0,59000,20210106095500000,exitlong
SHFE.cu.HOT,1,59020,20210106095600000,enterlong
SHFE.cu.HOT,0,59030,20210106095900000,exitlong
SHFE.cu.HOT,1,59060,20210106100000000,enterlong
SHFE.cu.HOT,0,59110,20210106100300000,exitlong
SHFE.cu.HOT,-1,59080,20210106100400000,entershort
SHFE.cu.HOT,0,59070,20210106101000000,exitshort
SHFE.cu.HOT,1,59110,20210106101100000,enterlong
SHFE.cu.HOT,0,59100,20210106101400000,exitlong
